timestamp,PM25,PM10,NO2
2024-09-25 20:00:00,26.72,112.22,91.02
2024-09-25 21:00:00,46.77,55.26,23.94
2024-09-25 22:00:00,82.0,41.86,124.16
2024-09-25 23:00:00,89.02,115.74,111.53
2024-09-26 00:00:00,70.01,119.57,20.37
2024-09-26 01:00:00,27.29,25.72,44.84
2024-09-26 02:00:00,19.64,104.95,86.03
2024-09-26 03:00:00,76.88,111.96,27.2
2024-09-26 04:00:00,45.33,83.08,40.49
2024-09-26 05:00:00,57.35,26.72,39.04
2024-09-26 06:00:00,14.53,35.17,106.34
2024-09-26 07:00:00,67.97,108.14,128.38
2024-09-26 08:00:00,30.76,55.87,143.32
2024-09-26 09:00:00,20.04,112.57,23.96
2024-09-26 10:00:00,18.37,97.63,118.88
2024-09-26 11:00:00,68.24,76.33,61.14
2024-09-26 12:00:00,45.5,43.46,142.41
2024-09-26 13:00:00,86.75,27.77,126.81
2024-09-26 14:00:00,86.72,113.65,69.37
2024-09-26 15:00:00,77.07,103.88,124.03
2024-09-26 16:00:00,66.94,115.24,139.46
2024-09-26 17:00:00,70.79,62.45,137.13
2024-09-26 18:00:00,79.42,71.85,18.84
2024-09-26 19:00:00,26.55,47.59,29.01
2024-09-26 20:00:00,69.89,61.25,108.02
2024-09-26 21:00:00,39.75,29.37,134.39
2024-09-26 22:00:00,59.48,38.38,27.35
2024-09-26 23:00:00,38.08,71.3,102.22
2024-09-27 00:00:00,76.74,118.5,29.62
2024-09-27 01:00:00,55.41,26.85,116.4
2024-09-27 02:00:00,39.21,36.65,110.03
2024-09-27 03:00:00,47.36,110.1,15.99
2024-09-27 04:00:00,29.93,38.1,99.64
2024-09-27 05:00:00,86.77,37.35,68.57
2024-09-27 06:00:00,80.79,112.85,46.85
2024-09-27 07:00:00,51.51,105.49,115.31
2024-09-27 08:00:00,62.68,22.75,130.76
2024-09-27 09:00:00,14.92,46.33,65.09
2024-09-27 10:00:00,65.36,59.5,144.8
2024-09-27 11:00:00,32.15,100.4,37.54
2024-09-27 12:00:00,19.96,87.38,60.05
2024-09-27 13:00:00,34.57,20.56,85.33
2024-09-27 14:00:00,73.11,73.87,46.71
2024-09-27 15:00:00,28.19,118.1,19.66
2024-09-27 16:00:00,13.83,95.88,61.48
2024-09-27 17:00:00,80.73,52.58,96.48
2024-09-27 18:00:00,70.98,28.89,107.58
2024-09-27 19:00:00,10.42,43.64,77.26
2024-09-27 20:00:00,37.68,46.2,112.7
2024-09-27 21:00:00,51.36,75.08,23.29
2024-09-27 22:00:00,57.72,68.64,110.25
2024-09-27 23:00:00,13.52,41.83,28.26
2024-09-28 00:00:00,61.77,39.51,70.2
2024-09-28 01:00:00,68.95,37.73,16.09
2024-09-28 02:00:00,49.98,34.85,50.15
2024-09-28 03:00:00,56.58,49.36,19.18
2024-09-28 04:00:00,20.24,34.53,59.18
2024-09-28 05:00:00,32.55,74.02,123.92
2024-09-28 06:00:00,89.73,108.84,110.43
2024-09-28 07:00:00,36.78,34.39,105.67
2024-09-28 08:00:00,33.08,58.68,37.15
2024-09-28 09:00:00,21.56,64.09,21.16
2024-09-28 10:00:00,24.06,108.91,54.4
2024-09-28 11:00:00,44.22,40.85,52.91
2024-09-28 12:00:00,56.38,32.29,57.11
2024-09-28 13:00:00,18.54,118.75,104.89
2024-09-28 14:00:00,79.17,40.84,39.34
2024-09-28 15:00:00,36.6,23.6,100.49
2024-09-28 16:00:00,29.38,29.59,75.09
2024-09-28 17:00:00,33.07,95.16,36.99
2024-09-28 18:00:00,13.89,100.62,20.23
2024-09-28 19:00:00,46.14,51.27,106.44
2024-09-28 20:00:00,26.23,72.72,117.69
2024-09-28 21:00:00,34.09,96.64,39.57
2024-09-28 22:00:00,74.51,56.13,35.69
2024-09-28 23:00:00,17.43,33.57,112.96
2024-09-29 00:00:00,18.2,115.16,42.47
2024-09-29 01:00:00,48.15,75.62,64.0
2024-09-29 02:00:00,63.23,99.38,146.07
2024-09-29 03:00:00,37.55,117.67,57.22
2024-09-29 04:00:00,14.28,93.8,119.32
2024-09-29 05:00:00,70.5,21.61,87.53
2024-09-29 06:00:00,20.93,56.1,64.91
2024-09-29 07:00:00,22.06,108.65,101.08
2024-09-29 08:00:00,33.74,91.33,38.85
2024-09-29 09:00:00,84.89,44.1,55.21
2024-09-29 10:00:00,15.91,117.44,77.58
2024-09-29 11:00:00,61.98,56.12,55.53
2024-09-29 12:00:00,59.29,46.34,104.36
2024-09-29 13:00:00,19.53,27.71,68.72
2024-09-29 14:00:00,28.25,110.5,113.28
2024-09-29 15:00:00,71.79,89.14,33.63
2024-09-29 16:00:00,78.16,40.8,87.1
2024-09-29 17:00:00,24.72,46.27,75.22
2024-09-29 18:00:00,88.22,82.17,43.24
2024-09-29 19:00:00,30.16,30.8,56.85
2024-09-29 20:00:00,58.88,44.18,20.4
2024-09-29 21:00:00,15.51,58.06,100.46
2024-09-29 22:00:00,40.94,43.11,86.61
2024-09-29 23:00:00,15.0,107.47,102.02
2024-09-30 00:00:00,23.96,32.94,18.14
2024-09-30 01:00:00,54.85,36.41,91.53
2024-09-30 02:00:00,78.82,20.84,17.59
2024-09-30 03:00:00,84.43,77.01,49.41
2024-09-30 04:00:00,71.4,50.83,104.91
2024-09-30 05:00:00,47.04,43.7,79.79
2024-09-30 06:00:00,55.96,72.23,98.15
2024-09-30 07:00:00,24.13,25.79,96.48
2024-09-30 08:00:00,35.32,34.3,103.09
2024-09-30 09:00:00,89.87,24.29,70.66
2024-09-30 10:00:00,79.2,47.85,40.34
2024-09-30 11:00:00,13.91,64.31,51.54
2024-09-30 12:00:00,47.53,93.93,102.88
2024-09-30 13:00:00,59.94,26.36,104.91
2024-09-30 14:00:00,42.91,39.98,111.56
2024-09-30 15:00:00,63.5,107.94,42.79
2024-09-30 16:00:00,54.41,83.32,29.05
2024-09-30 17:00:00,86.2,108.05,94.06
2024-09-30 18:00:00,27.06,55.87,92.71
2024-09-30 19:00:00,85.48,29.63,31.38
2024-09-30 20:00:00,76.18,40.86,108.99
2024-09-30 21:00:00,73.1,29.84,96.25
2024-09-30 22:00:00,44.28,116.83,53.59
2024-09-30 23:00:00,52.91,92.41,85.48
2024-10-01 00:00:00,55.8,73.78,47.15
2024-10-01 01:00:00,24.16,110.04,39.0
2024-10-01 02:00:00,73.84,57.52,146.53
2024-10-01 03:00:00,44.44,67.2,144.53
2024-10-01 04:00:00,81.82,21.27,90.38
2024-10-01 05:00:00,77.54,92.19,102.76
2024-10-01 06:00:00,50.09,46.89,145.83
2024-10-01 07:00:00,55.94,85.47,125.21
2024-10-01 08:00:00,12.52,24.13,23.84
2024-10-01 09:00:00,22.16,60.02,105.13
2024-10-01 10:00:00,81.73,37.56,25.71
2024-10-01 11:00:00,54.82,59.1,64.5
2024-10-01 12:00:00,10.81,25.05,107.2
2024-10-01 13:00:00,61.56,103.35,53.87
2024-10-01 14:00:00,53.82,20.41,117.66
2024-10-01 15:00:00,89.6,42.64,102.56
2024-10-01 16:00:00,76.41,94.37,143.04
2024-10-01 17:00:00,73.82,92.3,111.64
2024-10-01 18:00:00,79.58,35.83,85.21
2024-10-01 19:00:00,22.85,64.14,56.89
2024-10-01 20:00:00,68.65,31.28,128.98
2024-10-01 21:00:00,56.31,112.79,100.7
2024-10-01 22:00:00,59.67,89.16,103.05
2024-10-01 23:00:00,17.87,119.98,103.39
2024-10-02 00:00:00,83.78,60.96,103.68
2024-10-02 01:00:00,30.86,62.01,123.31
2024-10-02 02:00:00,54.68,75.52,27.66
2024-10-02 03:00:00,75.65,69.62,130.07
2024-10-02 04:00:00,85.4,92.76,87.44
2024-10-02 05:00:00,72.31,114.6,65.18
2024-10-02 06:00:00,32.72,109.89,18.03
2024-10-02 07:00:00,68.0,115.44,74.1
2024-10-02 08:00:00,77.3,49.05,48.9
2024-10-02 09:00:00,26.74,53.52,54.29
2024-10-02 10:00:00,79.0,27.74,18.49
2024-10-02 11:00:00,87.2,95.39,78.28
2024-10-02 12:00:00,61.3,50.29,32.29
2024-10-02 13:00:00,50.21,50.23,114.15
2024-10-02 14:00:00,42.63,35.24,104.22
2024-10-02 15:00:00,47.23,50.68,142.16
2024-10-02 16:00:00,21.5,104.87,67.3
2024-10-02 17:00:00,88.62,97.7,121.11
2024-10-02 18:00:00,42.89,74.57,122.75
2024-10-02 19:00:00,38.38,33.03,125.14
2024-10-02 20:00:00,65.69,32.36,36.5
2024-10-02 21:00:00,82.25,78.48,109.54
2024-10-02 22:00:00,73.62,32.67,21.44
2024-10-02 23:00:00,89.68,41.21,66.08
2024-10-03 00:00:00,27.04,47.28,69.25
2024-10-03 01:00:00,30.39,87.18,104.64
2024-10-03 02:00:00,87.64,102.27,96.11
2024-10-03 03:00:00,35.09,116.82,100.82
2024-10-03 04:00:00,83.27,85.03,64.15
2024-10-03 05:00:00,40.41,119.15,26.94
2024-10-03 06:00:00,10.46,62.5,137.38
2024-10-03 07:00:00,66.59,31.12,88.31
2024-10-03 08:00:00,37.23,72.27,43.43
2024-10-03 09:00:00,57.54,83.72,93.21
2024-10-03 10:00:00,56.09,95.75,43.04
2024-10-03 11:00:00,49.63,109.52,48.04
2024-10-03 12:00:00,20.92,55.03,60.94
2024-10-03 13:00:00,10.63,55.75,81.4
2024-10-03 14:00:00,54.41,70.04,66.75
2024-10-03 15:00:00,75.08,48.3,20.32
2024-10-03 16:00:00,30.37,118.94,57.61
2024-10-03 17:00:00,43.52,37.76,46.15
2024-10-03 18:00:00,17.64,94.01,37.62
2024-10-03 19:00:00,70.87,50.76,149.5
2024-10-03 20:00:00,78.82,68.43,23.56
2024-10-03 21:00:00,31.24,72.66,103.49
2024-10-03 22:00:00,17.32,29.14,140.51
2024-10-03 23:00:00,31.61,104.66,20.05
2024-10-04 00:00:00,61.15,42.35,61.76
2024-10-04 01:00:00,48.57,42.37,145.11
2024-10-04 02:00:00,51.98,58.44,69.99
2024-10-04 03:00:00,89.88,81.56,124.86
2024-10-04 04:00:00,10.41,98.77,140.43
2024-10-04 05:00:00,26.42,98.66,144.72
2024-10-04 06:00:00,11.67,54.86,42.02
2024-10-04 07:00:00,36.81,92.7,86.83
2024-10-04 08:00:00,84.49,99.97,33.36
2024-10-04 09:00:00,88.56,46.19,118.5
2024-10-04 10:00:00,77.58,36.98,107.51
2024-10-04 11:00:00,12.57,118.28,23.26
2024-10-04 12:00:00,30.28,21.55,63.87
2024-10-04 13:00:00,51.02,56.27,143.74
2024-10-04 14:00:00,76.39,20.02,106.57
2024-10-04 15:00:00,31.82,27.42,104.47
2024-10-04 16:00:00,62.54,43.67,136.36
2024-10-04 17:00:00,53.71,94.39,83.5
2024-10-04 18:00:00,81.66,68.28,23.92
2024-10-04 19:00:00,54.31,40.53,110.16
2024-10-04 20:00:00,76.45,74.55,47.23
2024-10-04 21:00:00,23.37,45.4,131.6
2024-10-04 22:00:00,18.21,59.57,86.92
2024-10-04 23:00:00,26.48,112.78,90.47
2024-10-05 00:00:00,63.14,75.07,64.12
2024-10-05 01:00:00,79.89,45.64,127.95
2024-10-05 02:00:00,33.29,27.02,59.14
2024-10-05 03:00:00,22.31,23.08,113.76
2024-10-05 04:00:00,51.94,118.92,103.09
2024-10-05 05:00:00,31.56,115.58,98.8
2024-10-05 06:00:00,54.46,63.44,124.04
2024-10-05 07:00:00,28.26,85.0,138.21
2024-10-05 08:00:00,20.39,35.81,92.64
2024-10-05 09:00:00,26.82,29.49,139.74
2024-10-05 10:00:00,51.72,28.0,66.47
2024-10-05 11:00:00,48.64,44.18,37.65
2024-10-05 12:00:00,82.1,49.88,120.77
2024-10-05 13:00:00,53.57,118.65,79.0
2024-10-05 14:00:00,29.76,40.38,54.71
2024-10-05 15:00:00,69.87,64.64,66.27
2024-10-05 16:00:00,41.58,100.33,115.11
2024-10-05 17:00:00,18.14,38.5,105.51
2024-10-05 18:00:00,20.92,56.44,30.85
2024-10-05 19:00:00,33.65,82.93,39.43
2024-10-05 20:00:00,53.15,74.4,74.68
2024-10-05 21:00:00,89.37,113.69,114.41
2024-10-05 22:00:00,52.87,27.48,63.07
2024-10-05 23:00:00,71.89,42.69,39.02
2024-10-06 00:00:00,22.83,29.14,46.86
2024-10-06 01:00:00,35.31,31.94,40.29
2024-10-06 02:00:00,11.52,59.7,103.12
2024-10-06 03:00:00,20.74,96.35,72.07
2024-10-06 04:00:00,57.43,105.89,84.35
2024-10-06 05:00:00,11.15,98.96,65.22
2024-10-06 06:00:00,62.4,74.36,65.14
2024-10-06 07:00:00,82.83,31.63,110.92
2024-10-06 08:00:00,61.35,116.64,84.69
2024-10-06 09:00:00,23.1,59.0,43.09
2024-10-06 10:00:00,13.24,24.58,83.43
2024-10-06 11:00:00,34.01,85.75,39.42
2024-10-06 12:00:00,16.12,102.57,56.74
2024-10-06 13:00:00,18.38,48.17,132.26
2024-10-06 14:00:00,51.56,115.73,110.16
2024-10-06 15:00:00,66.92,80.59,108.68
2024-10-06 16:00:00,85.84,43.19,50.41
2024-10-06 17:00:00,16.56,64.4,88.45
2024-10-06 18:00:00,72.83,92.76,134.5
2024-10-06 19:00:00,26.69,76.94,29.35
2024-10-06 20:00:00,48.4,114.4,16.57
2024-10-06 21:00:00,52.33,112.61,86.68
2024-10-06 22:00:00,69.95,25.93,18.38
2024-10-06 23:00:00,12.96,110.85,112.96
2024-10-07 00:00:00,87.5,117.94,111.41
2024-10-07 01:00:00,59.86,35.22,142.04
2024-10-07 02:00:00,81.94,27.18,70.51
2024-10-07 03:00:00,10.68,48.46,135.84
2024-10-07 04:00:00,45.14,75.69,134.52
2024-10-07 05:00:00,79.63,32.83,132.62
2024-10-07 06:00:00,73.98,108.34,29.46
2024-10-07 07:00:00,71.73,85.13,76.2
2024-10-07 08:00:00,20.91,74.37,43.17
2024-10-07 09:00:00,34.54,106.41,89.78
2024-10-07 10:00:00,34.28,82.62,134.53
2024-10-07 11:00:00,81.06,79.39,87.39
2024-10-07 12:00:00,38.33,54.74,68.57
2024-10-07 13:00:00,53.98,100.23,92.2
2024-10-07 14:00:00,67.51,61.51,146.52
2024-10-07 15:00:00,51.48,95.72,74.74
2024-10-07 16:00:00,48.0,76.26,115.02
2024-10-07 17:00:00,72.27,86.51,98.99
2024-10-07 18:00:00,67.81,30.54,57.46
2024-10-07 19:00:00,74.87,58.01,72.03
2024-10-07 20:00:00,35.13,27.0,125.49
2024-10-07 21:00:00,75.71,88.25,24.16
2024-10-07 22:00:00,48.34,117.32,29.68
2024-10-07 23:00:00,26.17,48.12,113.06
2024-10-08 00:00:00,83.99,29.79,100.57
2024-10-08 01:00:00,27.55,64.01,43.59
2024-10-08 02:00:00,21.16,87.9,143.46
2024-10-08 03:00:00,77.83,42.46,28.91
2024-10-08 04:00:00,18.11,117.52,83.38
2024-10-08 05:00:00,29.83,105.07,109.15
2024-10-08 06:00:00,82.11,97.14,86.25
2024-10-08 07:00:00,55.56,55.49,81.17
2024-10-08 08:00:00,56.77,117.42,108.71
2024-10-08 09:00:00,36.64,21.56,125.68
2024-10-08 10:00:00,19.01,102.51,114.47
2024-10-08 11:00:00,16.39,97.69,127.95
2024-10-08 12:00:00,48.45,66.44,85.56
2024-10-08 13:00:00,82.51,95.2,89.53
2024-10-08 14:00:00,40.65,75.36,45.18
2024-10-08 15:00:00,26.97,82.04,48.31
2024-10-08 16:00:00,68.71,46.46,125.59
2024-10-08 17:00:00,76.47,73.1,92.47
2024-10-08 18:00:00,84.77,65.62,22.46
2024-10-08 19:00:00,79.34,63.47,119.81
2024-10-08 20:00:00,46.71,77.38,138.91
2024-10-08 21:00:00,83.17,94.05,18.09
2024-10-08 22:00:00,24.1,31.32,127.81
2024-10-08 23:00:00,63.83,87.2,90.23
2024-10-09 00:00:00,28.38,110.98,112.52
2024-10-09 01:00:00,88.53,113.4,97.21
2024-10-09 02:00:00,58.23,42.91,55.55
2024-10-09 03:00:00,86.04,100.13,28.09
2024-10-09 04:00:00,29.45,65.57,77.02
2024-10-09 05:00:00,29.18,102.69,95.11
2024-10-09 06:00:00,54.88,80.37,62.44
2024-10-09 07:00:00,64.59,61.3,65.63
2024-10-09 08:00:00,86.01,61.15,61.84
2024-10-09 09:00:00,20.38,114.25,143.93
2024-10-09 10:00:00,18.86,89.02,18.79
2024-10-09 11:00:00,80.42,57.15,106.72
2024-10-09 12:00:00,75.27,52.93,54.34
2024-10-09 13:00:00,87.83,79.84,113.57
2024-10-09 14:00:00,30.67,63.57,140.57
2024-10-09 15:00:00,79.86,91.18,49.93
2024-10-09 16:00:00,62.52,71.09,20.54
2024-10-09 17:00:00,48.77,30.08,118.31
2024-10-09 18:00:00,18.45,71.92,125.95
2024-10-09 19:00:00,37.88,56.74,56.38
2024-10-09 20:00:00,72.64,109.74,138.11
2024-10-09 21:00:00,71.0,98.06,127.57
2024-10-09 22:00:00,68.82,99.13,98.6
2024-10-09 23:00:00,44.35,113.95,30.24
2024-10-10 00:00:00,18.59,115.51,63.6
2024-10-10 01:00:00,65.81,72.63,62.46
2024-10-10 02:00:00,78.26,31.06,78.69
2024-10-10 03:00:00,62.75,86.32,63.03
2024-10-10 04:00:00,35.21,29.52,47.51
2024-10-10 05:00:00,87.19,98.14,94.44
2024-10-10 06:00:00,14.77,53.16,33.87
2024-10-10 07:00:00,37.65,100.18,33.83
2024-10-10 08:00:00,16.06,60.98,118.73
2024-10-10 09:00:00,25.81,37.07,65.03
2024-10-10 10:00:00,53.47,36.5,86.72
2024-10-10 11:00:00,46.98,62.17,88.5
2024-10-10 12:00:00,52.43,112.8,37.74
2024-10-10 13:00:00,41.64,77.96,58.85
2024-10-10 14:00:00,70.68,70.59,19.08
2024-10-10 15:00:00,82.56,53.89,122.82
2024-10-10 16:00:00,20.27,88.57,56.27
2024-10-10 17:00:00,76.53,82.8,98.78
2024-10-10 18:00:00,64.5,104.36,80.1
2024-10-10 19:00:00,85.06,27.08,121.05
2024-10-10 20:00:00,45.33,101.95,40.5
2024-10-10 21:00:00,71.28,106.58,133.55
2024-10-10 22:00:00,87.15,84.69,117.67
2024-10-10 23:00:00,62.56,79.51,133.11
2024-10-11 00:00:00,71.45,39.4,141.96
2024-10-11 01:00:00,37.41,38.1,137.0
2024-10-11 02:00:00,76.43,91.3,104.74
2024-10-11 03:00:00,25.9,97.11,134.78
2024-10-11 04:00:00,57.56,83.01,134.85
2024-10-11 05:00:00,42.56,107.36,138.49
2024-10-11 06:00:00,89.66,59.48,73.96
2024-10-11 07:00:00,20.38,41.6,77.01
2024-10-11 08:00:00,42.89,84.69,143.25
2024-10-11 09:00:00,42.1,89.71,28.68
2024-10-11 10:00:00,30.27,30.85,115.53
2024-10-11 11:00:00,58.48,56.49,97.31
2024-10-11 12:00:00,86.52,87.37,129.68
2024-10-11 13:00:00,77.26,90.34,76.74
2024-10-11 14:00:00,49.13,115.33,62.49
2024-10-11 15:00:00,17.74,37.18,82.13
2024-10-11 16:00:00,18.76,112.95,72.96
2024-10-11 17:00:00,76.91,56.21,109.45
2024-10-11 18:00:00,32.21,22.56,99.96
2024-10-11 19:00:00,45.13,55.96,71.81
2024-10-11 20:00:00,21.12,103.88,117.68
2024-10-11 21:00:00,27.06,21.36,138.16
2024-10-11 22:00:00,83.83,50.15,100.3
2024-10-11 23:00:00,43.18,68.88,141.35
2024-10-12 00:00:00,67.08,75.52,126.83
2024-10-12 01:00:00,65.51,58.71,20.26
2024-10-12 02:00:00,39.97,89.7,56.83
2024-10-12 03:00:00,48.66,113.54,124.47
2024-10-12 04:00:00,77.27,114.73,26.92
2024-10-12 05:00:00,47.24,30.22,127.58
2024-10-12 06:00:00,19.74,95.63,96.59
2024-10-12 07:00:00,84.31,25.58,128.61
2024-10-12 08:00:00,29.85,51.5,100.1
2024-10-12 09:00:00,52.06,65.78,110.43
2024-10-12 10:00:00,47.78,41.58,71.45
2024-10-12 11:00:00,31.74,80.41,39.07
2024-10-12 12:00:00,18.89,32.1,37.16
2024-10-12 13:00:00,66.54,43.02,64.07
2024-10-12 14:00:00,58.69,75.53,115.22
2024-10-12 15:00:00,74.04,107.82,111.26
2024-10-12 16:00:00,60.91,89.66,56.02
2024-10-12 17:00:00,16.52,78.2,60.28
2024-10-12 18:00:00,32.42,119.27,99.16
2024-10-12 19:00:00,85.37,66.19,15.67
2024-10-12 20:00:00,75.76,99.24,122.87
2024-10-12 21:00:00,26.52,41.5,110.27
2024-10-12 22:00:00,29.41,54.84,63.02
2024-10-12 23:00:00,63.3,111.62,79.98
2024-10-13 00:00:00,89.9,113.19,27.75
2024-10-13 01:00:00,48.88,27.48,26.95
2024-10-13 02:00:00,53.1,111.38,26.47
2024-10-13 03:00:00,78.58,71.19,60.35
2024-10-13 04:00:00,72.91,103.94,76.9
2024-10-13 05:00:00,88.47,76.11,122.38
2024-10-13 06:00:00,79.28,30.9,81.76
2024-10-13 07:00:00,11.28,31.78,124.31
2024-10-13 08:00:00,58.73,62.1,111.96
2024-10-13 09:00:00,37.7,47.83,75.82
2024-10-13 10:00:00,20.89,55.93,129.99
2024-10-13 11:00:00,25.29,24.7,134.77
2024-10-13 12:00:00,70.0,29.79,137.33
2024-10-13 13:00:00,27.9,92.37,72.27
2024-10-13 14:00:00,19.38,32.9,100.85
2024-10-13 15:00:00,32.53,72.63,117.97
2024-10-13 16:00:00,80.93,27.75,25.57
2024-10-13 17:00:00,24.95,84.32,53.27
2024-10-13 18:00:00,32.66,36.17,43.46
2024-10-13 19:00:00,32.13,29.7,82.85
2024-10-13 20:00:00,53.63,114.5,81.9
2024-10-13 21:00:00,18.95,114.87,38.57
2024-10-13 22:00:00,19.07,107.51,21.33
2024-10-13 23:00:00,35.11,54.89,75.64
2024-10-14 00:00:00,85.49,42.23,25.44
2024-10-14 01:00:00,51.69,34.69,83.64
2024-10-14 02:00:00,57.3,57.97,135.09
2024-10-14 03:00:00,20.85,110.45,22.18
2024-10-14 04:00:00,68.7,90.4,23.21
2024-10-14 05:00:00,27.99,79.79,83.74
2024-10-14 06:00:00,18.63,91.5,33.19
2024-10-14 07:00:00,58.6,81.11,139.08
2024-10-14 08:00:00,12.22,63.23,137.65
2024-10-14 09:00:00,67.49,72.14,43.61
2024-10-14 10:00:00,88.68,20.47,59.02
2024-10-14 11:00:00,21.69,110.25,90.18
2024-10-14 12:00:00,50.05,62.4,138.66
2024-10-14 13:00:00,65.78,105.38,132.34
2024-10-14 14:00:00,79.93,71.47,60.96
2024-10-14 15:00:00,85.79,64.67,138.58
2024-10-14 16:00:00,86.95,41.59,105.56
2024-10-14 17:00:00,41.82,64.1,98.96
2024-10-14 18:00:00,87.89,101.11,82.25
2024-10-14 19:00:00,51.74,69.49,59.87
2024-10-14 20:00:00,70.28,91.96,74.04
2024-10-14 21:00:00,48.12,68.1,78.21
2024-10-14 22:00:00,54.57,22.15,132.67
2024-10-14 23:00:00,45.42,76.4,63.01
2024-10-15 00:00:00,59.72,74.26,66.2
2024-10-15 01:00:00,43.22,99.99,126.91
2024-10-15 02:00:00,81.92,112.21,108.82
2024-10-15 03:00:00,17.64,38.61,81.15
2024-10-15 04:00:00,71.75,47.87,57.45
2024-10-15 05:00:00,29.65,68.74,38.87
2024-10-15 06:00:00,56.33,54.17,52.99
2024-10-15 07:00:00,54.82,64.48,113.85
2024-10-15 08:00:00,58.41,21.18,39.99
2024-10-15 09:00:00,16.66,53.17,138.05
2024-10-15 10:00:00,68.71,26.53,71.03
2024-10-15 11:00:00,61.49,95.53,35.41
2024-10-15 12:00:00,18.25,99.3,96.54
2024-10-15 13:00:00,36.08,48.3,82.75
2024-10-15 14:00:00,13.11,115.37,125.15
2024-10-15 15:00:00,76.28,43.77,142.38
2024-10-15 16:00:00,30.58,114.45,21.54
2024-10-15 17:00:00,38.54,41.26,113.45
2024-10-15 18:00:00,82.4,68.63,101.79
2024-10-15 19:00:00,54.08,54.65,22.57
2024-10-15 20:00:00,25.36,92.28,138.71
2024-10-15 21:00:00,82.37,56.78,104.15
2024-10-15 22:00:00,52.21,52.05,136.9
2024-10-15 23:00:00,37.92,61.16,110.04
2024-10-16 00:00:00,17.21,78.51,41.33
2024-10-16 01:00:00,31.55,38.67,38.4
2024-10-16 02:00:00,58.83,112.97,128.07
2024-10-16 03:00:00,34.23,40.44,86.62
2024-10-16 04:00:00,10.42,34.74,100.79
2024-10-16 05:00:00,87.86,70.25,128.68
2024-10-16 06:00:00,65.49,37.12,130.65
2024-10-16 07:00:00,77.95,79.86,102.05
2024-10-16 08:00:00,27.62,23.63,97.18
2024-10-16 09:00:00,41.29,117.45,23.46
2024-10-16 10:00:00,77.25,60.93,100.36
2024-10-16 11:00:00,26.09,30.95,63.6
2024-10-16 12:00:00,51.21,115.17,83.63
2024-10-16 13:00:00,87.19,97.27,133.21
2024-10-16 14:00:00,74.2,37.99,48.66
2024-10-16 15:00:00,30.76,99.17,136.96
2024-10-16 16:00:00,73.26,29.93,102.18
2024-10-16 17:00:00,79.9,33.89,30.18
2024-10-16 18:00:00,10.05,99.68,105.09
2024-10-16 19:00:00,86.4,82.06,76.85
2024-10-16 20:00:00,70.27,66.44,87.88
2024-10-16 21:00:00,51.64,61.4,39.1
2024-10-16 22:00:00,26.77,68.78,61.98
2024-10-16 23:00:00,75.81,38.13,142.06
2024-10-17 00:00:00,49.2,104.17,75.84
2024-10-17 01:00:00,43.78,75.27,142.33
2024-10-17 02:00:00,52.36,24.76,52.64
2024-10-17 03:00:00,65.91,39.7,79.21
2024-10-17 04:00:00,15.92,105.63,81.53
2024-10-17 05:00:00,73.43,107.98,87.32
2024-10-17 06:00:00,46.69,64.07,95.05
2024-10-17 07:00:00,80.69,77.96,72.2
2024-10-17 08:00:00,46.18,113.99,21.93
2024-10-17 09:00:00,82.29,107.0,106.68
2024-10-17 10:00:00,70.03,70.63,31.41
2024-10-17 11:00:00,36.1,44.63,19.31
2024-10-17 12:00:00,82.56,73.11,56.09
2024-10-17 13:00:00,88.32,63.86,89.85
2024-10-17 14:00:00,49.43,56.79,130.58
2024-10-17 15:00:00,49.99,103.81,18.68
2024-10-17 16:00:00,60.3,21.47,32.37
2024-10-17 17:00:00,32.49,80.27,84.29
2024-10-17 18:00:00,88.1,93.48,37.43
2024-10-17 19:00:00,74.1,78.06,55.22
2024-10-17 20:00:00,32.23,102.06,125.11
2024-10-17 21:00:00,70.38,61.44,82.19
2024-10-17 22:00:00,53.99,24.31,34.39
2024-10-17 23:00:00,11.36,87.33,50.38
2024-10-18 00:00:00,52.26,68.27,48.16
2024-10-18 01:00:00,50.65,93.74,78.23
2024-10-18 02:00:00,57.98,94.18,89.0
2024-10-18 03:00:00,71.61,64.48,50.24
2024-10-18 04:00:00,14.84,104.47,112.77
2024-10-18 05:00:00,60.2,64.66,39.96
2024-10-18 06:00:00,25.33,81.37,131.02
2024-10-18 07:00:00,44.74,88.25,17.64
2024-10-18 08:00:00,18.33,109.2,68.18
2024-10-18 09:00:00,15.08,80.28,58.13
2024-10-18 10:00:00,43.76,29.2,90.0
2024-10-18 11:00:00,31.08,116.03,77.42
2024-10-18 12:00:00,28.42,42.02,99.58
2024-10-18 13:00:00,31.53,22.36,114.88
2024-10-18 14:00:00,53.33,45.87,82.33
2024-10-18 15:00:00,52.45,59.29,97.69
2024-10-18 16:00:00,13.38,109.2,39.78
2024-10-18 17:00:00,14.11,62.63,27.42
2024-10-18 18:00:00,33.0,22.44,31.59
2024-10-18 19:00:00,61.28,105.33,67.05
2024-10-18 20:00:00,85.15,41.11,74.73
2024-10-18 21:00:00,10.09,57.39,81.97
2024-10-18 22:00:00,12.6,34.69,89.52
2024-10-18 23:00:00,45.8,94.85,114.83
2024-10-19 00:00:00,29.67,47.86,148.68
2024-10-19 01:00:00,67.57,92.06,52.76
2024-10-19 02:00:00,62.3,103.2,56.15
